Price,Adj Close,Close,High,Low,Open,Volume
Ticker,IBM,IBM,IBM,IBM,IBM,IBM
Date,,,,,,
2012-03-21,117.18283081054688,195.68833923339844,196.72084045410156,195.31549072265625,195.33460998535156,3483075
2012-03-22,117.64081573486328,196.45315551757812,196.93116760253906,194.9904327392578,195.0286865234375,3459959
2012-03-23,117.63507080078125,196.44358825683594,196.90248107910156,195.56405639648438,196.8355712890625,3175865
2012-03-26,118.94611358642578,198.6328887939453,198.7762908935547,197.2466583251953,197.37094116210938,3575437
2012-03-27,118.60831451416016,198.06883239746094,199.48374938964844,197.89674377441406,199.29254150390625,2828907
2012-03-28,118.67125701904297,198.1739959716797,199.51242065429688,197.1988525390625,198.31739807128906,3415922
2012-03-29,119.2322998046875,199.11090087890625,199.33078002929688,196.95985412597656,197.02676391601562,3560270
2012-03-30,119.44989013671875,199.47418212890625,199.92352294921875,198.86233520507812,199.5602264404297,3363099
2012-04-02,119.91932678222656,200.2581329345703,200.46844482421875,198.93881225585938,199.7705535888672,3543743
2012-04-03,119.93647766113281,200.28680419921875,201.42446899414062,199.3690185546875,200.10516357421875,4279709
2012-04-04,117.96145629882812,196.988525390625,197.87762451171875,196.16635131835938,197.1510467529297,4606584
2012-04-05,117.62936401367188,196.4340362548828,196.63479614257812,195.46844482421875,196.12811279296875,3984214
2012-04-09,117.3259506225586,195.92733764648438,197.10325622558594,194.4263916015625,195.4110870361328,3479937
2012-04-10,115.83174896240234,193.43212890625,196.69215393066406,193.27915954589844,195.92733764648438,4323013
2012-04-11,115.97486877441406,193.67112731933594,195.33460998535156,193.55641174316406,195.0191192626953,3521045
2012-04-12,117.54351043701172,196.29063415527344,196.52008056640625,193.72848510742188,193.88145446777344,3064362
2012-04-13,116.10082244873047,193.88145446777344,195.6501007080078,193.88145446777344,195.33460998535156,3940282
2012-04-16,116.05502319335938,193.8049774169922,196.91204833984375,193.8049774169922,195.73614501953125,4002624
2012-04-17,118.76290893554688,198.32696533203125,198.50860595703125,195.17208862304688,195.5736083984375,6344513
2012-04-18,114.572265625,191.32887268066406,195.09559631347656,191.20458984375,193.52772521972656,10620561
2012-04-19,114.21733856201172,190.73614501953125,192.4091796875,188.83364868164062,191.2332763671875,6027993
2012-04-20,114.26882934570312,190.82217407226562,191.31930541992188,190.33460998535156,191.0420684814453,4977077
2012-04-23,113.70783996582031,189.88528442382812,190.3441619873047,188.13575744628906,189.1873779296875,3785265
2012-04-24,114.49785614013672,191.20458984375,193.57553100585938,190.12428283691406,190.30592346191406,5885110
2012-04-25,116.54163360595703,194.61758422851562,194.73231506347656,192.92543029785156,193.13575744628906,4187556
2012-04-26,117.6923599243164,196.53919982910156,197.14149475097656,194.45506286621094,194.45506286621094,3454624
2012-04-27,118.39652252197266,197.71510314941406,199.01528930664062,196.8546905517578,197.3900604248047,3657757
2012-04-30,118.55108642578125,197.97323608398438,198.8145294189453,197.2466583251953,197.6195068359375,2900767
2012-05-01,119.07774353027344,198.85276794433594,199.7418670654297,197.6195068359375,198.06883239746094,2840831
2012-05-02,119.1121597290039,198.91014099121094,199.11090087890625,197.81069946289062,197.86807250976562,2468874
2012-05-03,118.6426773071289,198.12619018554688,199.73231506347656,197.46653747558594,199.11090087890625,2956624
2012-05-04,117.35456848144531,195.9751434326172,198.0019073486328,195.4110870361328,197.3900604248047,4208686
2012-05-07,116.6446304321289,194.7896728515625,195.7648162841797,193.97705078125,194.9904327392578,3528576
2012-05-08,115.82833099365234,192.6195068359375,194.13002014160156,190.93690490722656,193.53729248046875,4060049
2012-05-09,115.68463134765625,192.3804931640625,194.07266235351562,190.30592346191406,191.1950225830078,3914655
2012-05-10,115.32243347167969,191.7781982421875,194.31166076660156,191.2237091064453,192.16061401367188,4006703
2012-05-11,115.65013122558594,192.32313537597656,193.23135375976562,191.1567840576172,191.16635131835938,2501509
2012-05-14,114.65556335449219,190.66921997070312,191.88336181640625,189.82791137695312,191.12811279296875,3168543
2012-05-15,114.4256591796875,190.28680419921875,192.6099395751953,190.0191192626953,190.66921997070312,3124820
2012-05-16,114.82229614257812,190.9464569091797,192.49522399902344,189.46463012695312,190.6501007080078,5231046
2012-05-17,113.7645034790039,189.1873779296875,191.95985412597656,188.94837951660156,190.88909912109375,5885110
2012-05-18,112.60901641845703,187.26577758789062,190.03823852539062,186.5774383544922,190.03823852539062,6001007
2012-05-21,113.68975830078125,189.06309509277344,189.22561645507812,186.07073974609375,187.3613739013672,4007958
2012-05-22,113.14939880371094,188.1644287109375,189.54110717773438,187.4378662109375,189.33078002929688,3731187
2012-05-23,112.74700927734375,187.49522399902344,187.8489532470703,184.70362854003906,186.93116760253906,4288600
2012-05-24,112.72972106933594,187.46653747558594,187.64817810058594,185.46844482421875,187.37094116210938,3733488
2012-05-25,111.70063018798828,185.75526428222656,187.3804931640625,185.46844482421875,186.52963256835938,3035387
2012-05-29,112.9424057006836,187.8202667236328,189.3690185546875,186.63479614257812,186.63479614257812,3784951
2012-05-30,111.8328857421875,185.9751434326172,186.87380981445312,185.24856567382812,186.2332763671875,3768215
2012-05-31,110.89582061767578,184.4168243408203,186.35755920410156,183.55641174316406,185.56405639648438,9714725
2012-06-01,108.69974517822266,180.7648162841797,183.28871154785156,180.30592346191406,181.7590789794922,5445894
2012-06-04,108.3893051147461,180.24856567382812,181.05162048339844,178.7762908935547,180.05735778808594,4837227
2012-06-05,108.76871490478516,180.87954711914062,181.50096130371094,179.31166076660156,179.6558380126953,3720099
2012-06-06,111.52243041992188,185.45889282226562,185.46844482421875,181.66348266601562,182.3900604248047,3808800
2012-06-07,111.78113555908203,185.88909912109375,187.2179718017578,185.4110870361328,186.69215393066406,3871351
2012-06-08,112.18353271484375,186.55831909179688,186.55831909179688,184.22561645507812,185.1912078857422,2593243
2012-06-11,110.67160034179688,184.04397583007812,188.04971313476562,183.91014099121094,187.95411682128906,3423872
2012-06-12,111.84439086914062,185.9942626953125,186.10899353027344,183.69024658203125,183.69024658203125,3162790
2012-06-13,111.01074981689453,184.6080322265625,186.6061248779297,183.89100646972656,185.8126220703125,3397094
2012-06-14,112.16056060791016,186.52008056640625,187.2179718017578,184.26385498046875,184.51242065429688,3749910
2012-06-15,114.4601058959961,190.3441619873047,190.50669860839844,186.806884765625,187.4569854736328,6682894
2012-06-18,113.99444580078125,189.56979370117188,190.8604278564453,188.49903869628906,188.88145446777344,3534329
2012-06-19,114.3623275756836,190.181640625,191.1950225830078,190.05735778808594,190.08604431152344,3449290
2012-06-20,114.27615356445312,190.03823852539062,190.95602416992188,188.8145294189453,189.96176147460938,3533597
2012-06-21,111.17752075195312,184.88528442382812,190.67877197265625,184.69407653808594,190.31549072265625,4515164
2012-06-22,111.35570526123047,185.181640625,186.30975341796875,184.72274780273438,185.3441619873047,9228858
2012-06-25,110.872802734375,184.3785858154297,184.88528442382812,183.25047302246094,184.01528930664062,3359334
2012-06-26,110.34968566894531,183.50860595703125,185.1625213623047,182.3613739013672,185.0286865234375,3593951
2012-06-27,110.9532699584961,184.51242065429688,185.181640625,182.50477600097656,183.69024658203125,2889784
2012-06-28,110.03347778320312,182.9827880859375,183.6328887939453,180.5927276611328,182.8202667236328,4149796
2012-06-29,112.4365463256836,186.97897338867188,187.1988525390625,183.94837951660156,185.9942626953125,5501542
2012-07-02,112.58026123046875,187.2179718017578,188.52772521972656,186.28106689453125,187.72467041015625,2957042
2012-07-03,112.63777160644531,187.31358337402344,187.70555114746094,186.3384246826172,186.86424255371094,1517118
2012-07-05,112.26979064941406,186.70172119140625,188.193115234375,185.11471557617188,186.30975341796875,2813949
2012-07-06,110.03926849365234,182.9923553466797,185.4110870361328,181.3957977294922,185.3919677734375,5180733
2012-07-09,109.0389175415039,181.32887268066406,182.6003875732422,179.78012084960938,182.37094116210938,4171553
2012-07-10,107.07854461669922,178.06883239746094,182.73422241210938,177.4378662109375,181.93116760253906,4906054
2012-07-11,106.49793243408203,177.10325622558594,179.12045288085938,175.4397735595703,178.0305938720703,5707081
2012-07-12,105.25614929199219,175.03823852539062,176.28106689453125,173.85276794433594,176.14723205566406,5158140
2012-07-13,106.93485260009766,177.829833984375,178.13575744628906,174.9808807373047,175.3919677734375,4113918
2012-07-16,106.2335205078125,176.66348266601562,177.91586303710938,176.46270751953125,177.41873168945312,3289042
2012-07-17,105.5781021118164,175.5736083984375,178.09751892089844,175.14340209960938,177.5621337890625,5395896
2012-07-18,108.22261047363281,179.9713134765625,180.29637145996094,175.47801208496094,176.05162048339844,8388397
2012-07-19,112.29856872558594,186.74952697753906,188.193115234375,184.48374938964844,184.89483642578125,10873588
2012-07-20,110.63710021972656,183.9866180419922,186.32887268066406,183.71893310546875,185.5544891357422,5010026
2012-07-23,109.70582580566406,182.4378662109375,182.88719177246094,179.92352294921875,181.4340362548828,4084107
2012-07-24,109.42407989501953,181.9694061279297,182.90631103515625,180.26768493652344,182.52389526367188,3762567
2012-07-25,109.84951782226562,182.67686462402344,184.29254150390625,180.9942626953125,181.9407196044922,4010155
2012-07-26,111.49943542480469,185.420654296875,186.37667846679688,184.10133361816406,184.9808807373047,3433913
2012-07-27,112.90216827392578,187.7533416748047,188.72848510742188,185.420654296875,186.52008056640625,4369456
2012-07-30,113.06890106201172,188.0305938720703,189.1395721435547,187.30401611328125,187.68641662597656,2915202
2012-07-31,112.66644287109375,187.3613739013672,188.89100646972656,187.26577758789062,187.85850524902344,3668322
2012-08-01,112.20658111572266,186.5965576171875,189.14913940429688,186.1567840576172,188.29827880859375,2677028
2012-08-02,111.78687286376953,185.89866638183594,187.95411682128906,184.53155517578125,185.6214141845703,2941980
2012-08-03,114.1266860961914,189.7896728515625,190.2007598876953,187.53346252441406,187.83938598632812,3428893
2012-08-06,114.26464080810547,190.0191192626953,191.14723205566406,189.7896728515625,190.0191192626953,2445339
2012-08-07,114.93729400634766,191.13766479492188,192.04588317871094,190.05735778808594,190.65965270996094,3357032
2012-08-08,114.90837860107422,190.27725219726562,190.90821838378906,189.4455108642578,189.55067443847656,2163442
2012-08-09,114.5562515258789,189.69407653808594,190.68833923339844,189.1873779296875,189.88528442382812,2259465
2012-08-10,115.05852508544922,190.52581787109375,190.602294921875,188.5659637451172,189.1682586669922,2720123
2012-08-13,114.89688873291016,190.2581329345703,191.1854705810547,189.09178161621094,190.13385009765625,2529542
2012-08-14,114.48117065429688,189.56979370117188,190.56405639648438,189.0248565673828,190.13385009765625,2680166
2012-08-15,114.54468536376953,189.67495727539062,190.56405639648438,189.216064453125,190.15296936035156,2208943
2012-08-16,115.95339965820312,192.0076446533203,192.46653747558594,189.4072723388672,190.0286865234375,2855057
2012-08-17,116.17279052734375,192.37094116210938,193.11663818359375,191.8355712890625,192.23709106445312,2669183
2012-08-20,115.75714874267578,191.68260192871094,192.28489685058594,191.2332763671875,191.86424255371094,2443456
2012-08-21,114.68897247314453,189.91395568847656,192.16061401367188,189.64627075195312,192.1510467529297,3254420
2012-08-22,113.88074493408203,188.57553100585938,189.91395568847656,188.2409210205078,189.90440368652344,3447721
2012-08-23,112.98583984375,187.09368896484375,188.69024658203125,186.84512329101562,188.374755859375,2884240
2012-08-24,114.18095397949219,189.07266235351562,189.397705078125,185.65965270996094,186.38623046875,2760917
2012-08-27,112.9801025390625,187.08413696289062,189.579345703125,187.0076446533203,189.25430297851562,2613745
2012-08-28,112.50665283203125,186.30018615722656,187.48565673828125,185.9464569091797,186.95985412597656,2656003
2012-08-29,112.62792205810547,186.50096130371094,187.41873168945312,186.32887268066406,186.5487518310547,2239904
2012-08-30,111.64064025878906,184.86614990234375,186.87380981445312,184.68450927734375,186.20458984375,2866981
2012-08-31,112.49510955810547,186.28106689453125,187.33270263671875,184.9521942138672,185.7648162841797,3340192
2012-09-04,112.31611633300781,185.98471069335938,188.49903869628906,184.75143432617188,187.9636688232422,4722062
2012-09-05,112.60485076904297,186.46270751953125,187.23709106445312,185.36329650878906,185.8604278564453,3464875
2012-09-06,114.94879913330078,190.3441619873047,190.68833923339844,187.48565673828125,187.62905883789062,4112558
2012-09-07,115.17975616455078,190.72657775878906,190.72657775878906,189.3690185546875,190.36329650878906,3570730
2012-09-10,116.01692199707031,192.11280822753906,192.94454956054688,189.9904327392578,190.6214141845703,4401568
2012-09-11,117.35630798339844,194.33078002929688,194.51242065429688,191.69215393066406,191.73040771484375,4090488
2012-09-12,117.64503479003906,194.8087921142578,195.6501007080078,194.034423828125,194.56979370117188,3435064
2012-09-13,119.14028930664062,197.28489685058594,197.71510314941406,194.51242065429688,195.3919677734375,4058062
2012-09-14,119.40013122558594,197.71510314941406,198.51815795898438,196.988525390625,197.170166015625,4243727
2012-09-17,119.59642791748047,198.04014587402344,198.8432159423828,196.51051330566406,196.51051330566406,3425755
2012-09-18,119.55023956298828,197.9636688232422,198.73805236816406,197.3996124267578,197.7820281982422,2590001
2012-09-19,119.18072509765625,197.35182189941406,198.44168090820312,196.95028686523438,198.4225616455078,2725458
2012-09-20,119.03638458251953,197.11280822753906,197.88719177246094,196.27151489257812,196.7973175048828,3911099
2012-09-21,118.92090606689453,196.92160034179688,198.79541015625,196.86424255371094,198.2409210205078,13358989
2012-09-24,118.52259063720703,196.26194763183594,196.9980926513672,195.88909912109375,196.0038299560547,3672611
2012-09-25,118.34355926513672,195.965576171875,198.2026824951172,195.93690490722656,196.55831909179688,3499079
2012-09-26,117.77781677246094,195.0286865234375,196.92160034179688,194.93307495117188,196.03250122070312,3580772
2012-09-27,118.8805160522461,196.8546905517578,197.8011474609375,195.1625213623047,195.38241577148438,2899407
2012-09-28,119.76963806152344,198.32696533203125,199.15870666503906,196.28106689453125,196.6156768798828,5136801
2012-10-01,121.51319122314453,201.21414184570312,202.4378662109375,198.79541015625,198.86233520507812,5707917
2012-10-02,121.14946746826172,200.6118621826172,202.170166015625,199.33078002929688,201.68260192871094,3473766
2012-10-03,121.5362548828125,201.2523956298828,202.0076446533203,200.09559631347656,200.70745849609375,3339146
2012-10-04,121.46698760986328,201.13766479492188,201.69215393066406,199.35946655273438,201.03250122070312,3093545
2012-10-05,121.58248138427734,201.32887268066406,202.47610473632812,200.82217407226562,201.86424255371094,2989886
2012-10-08,121.13792419433594,200.5927276611328,201.37667846679688,200.0095672607422,200.783935546875,2073800
2012-10-09,120.08139038085938,198.8432159423828,201.47227478027344,198.5659637451172,200.71701049804688,3745098
2012-10-10,118.82861328125,196.76864624023438,199.07266235351562,196.03250122070312,198.68069458007812,4209627
2012-10-11,118.79395294189453,196.71128845214844,198.15487670898438,196.58700561523438,197.48565673828125,3043860
2012-10-12,119.97169494628906,198.6615753173828,198.8145294189453,196.52008056640625,196.5965576171875,2836752
2012-10-15,120.62411499023438,199.7418670654297,200.1912078857422,198.68069458007812,199.69407653808594,3201701
2012-10-16,121.81918334960938,201.72084045410156,201.72084045410156,200.2581329345703,200.70745849609375,5891177
2012-10-17,115.83216857910156,191.806884765625,194.46463012695312,189.818359375,192.3613739013672,13256899
2012-10-18,112.55866241455078,186.38623046875,191.3384246826172,185.53536987304688,191.11854553222656,9723511
2012-10-19,111.63484191894531,184.85659790039062,187.4569854736328,184.68450927734375,186.70172119140625,6924834
2012-10-22,112.23536682128906,185.85086059570312,186.11854553222656,183.97705078125,185.1912078857422,4605015
2012-10-23,110.41667175292969,182.83938598632812,185.46844482421875,182.5430145263672,185.0191192626953,4631060
2012-10-24,110.11067199707031,182.33270263671875,184.7896728515625,182.1797332763672,183.97705078125,3909948
2012-10-25,110.61878204345703,183.1739959716797,183.97705078125,182.32313537597656,182.9923553466797,3399082
2012-10-26,111.58292388916016,184.7705535888672,185.3441619873047,183.04971313476562,183.06883239746094,4190799
2012-10-31,112.31037139892578,185.9751434326172,187.7724609375,185.11471557617188,186.2332763671875,6330706
2012-11-01,113.82302856445312,188.47991943359375,189.1873779296875,185.9942626953125,186.11854553222656,3931705
2012-11-02,111.6753158569336,184.92352294921875,189.29254150390625,184.7896728515625,188.8432159423828,4456065
2012-11-05,112.085205078125,185.602294921875,186.3957977294922,183.5659637451172,183.90057373046875,2862065
2012-11-06,112.62214660644531,186.49139404296875,188.09751892089844,186.11854553222656,186.67303466796875,3431926
2012-11-07,110.84776306152344,182.7533416748047,185.1625213623047,182.7533416748047,184.85659790039062,4964525
2012-11-08,110.23306274414062,181.73995971679688,183.374755859375,181.73040771484375,182.9827880859375,3705141
2012-11-09,109.96630859375,181.30018615722656,183.2122344970703,180.5736083984375,181.50096130371094,3840494
2012-11-12,109.74018096923828,180.92733764648438,182.3804931640625,179.1682586669922,181.67303466796875,3208500
2012-11-13,109.2009506225586,180.03823852539062,182.48565673828125,179.9713134765625,180.10516357421875,3563408
2012-11-14,107.57144927978516,177.35182189941406,180.9464569091797,177.13192749023438,180.82217407226562,4607002
2012-11-15,107.76860809326172,177.67686462402344,178.96749877929688,176.65391540527344,177.65774536132812,3568638
2012-11-16,108.40067291259766,178.71893310546875,179.31166076660156,176.95985412597656,178.13575744628906,4875197
2012-11-19,110.3780517578125,181.97897338867188,182.0172119140625,180.0191192626953,180.32504272460938,3753989
2012-11-20,109.7111587524414,180.87954711914062,181.74952697753906,179.9713134765625,181.52963256835938,3316029
2012-11-21,110.34323120117188,181.92160034179688,182.49522399902344,180.64053344726562,180.9751434326172,5428322
2012-11-23,112.1988525390625,184.9808807373047,184.9808807373047,182.4091796875,182.6003875732422,4055970
2012-11-26,111.84513092041016,184.397705078125,184.86614990234375,183.33651733398438,183.9866180419922,5449974
2012-11-27,110.88831329345703,182.8202667236328,184.5602264404297,182.6003875732422,183.6328887939453,3442281
2012-11-28,111.3232192993164,183.53729248046875,183.5946502685547,180.9464569091797,182.58126831054688,3769366
2012-11-29,111.06224822998047,183.10707092285156,184.4168243408203,181.8355712890625,184.27342224121094,4265483
2012-11-30,110.21569061279297,181.71128845214844,183.55641174316406,181.16635131835938,183.31739807128906,5163474
2012-12-03,109.87351989746094,181.14723205566406,182.88719177246094,180.07647705078125,182.37094116210938,3503682
2012-12-04,109.80396270751953,181.03250122070312,182.3613739013672,180.70745849609375,181.3671112060547,4174272
2012-12-05,109.39225769042969,180.35372924804688,181.12811279296875,178.71893310546875,180.69789123535156,4395397
2012-12-06,110.00113677978516,181.35755920410156,181.81643676757812,180.12428283691406,180.85086059570312,3364564
2012-12-07,111.30582427978516,183.50860595703125,183.7476043701172,181.74952697753906,181.7781982421875,4279500
2012-12-10,111.6943588256836,184.14913940429688,185.0286865234375,183.2218017578125,183.71893310546875,3596671
2012-12-11,112.61051940917969,185.65965270996094,186.2332763671875,184.6558380126953,184.68450927734375,4334624
2012-12-12,111.88573455810547,184.46463012695312,186.1854705810547,183.9961700439453,186.0420684814453,4437027
2012-12-13,111.32898712158203,183.54684448242188,184.5602264404297,182.95411682128906,183.72848510742188,3789867
2012-12-14,111.1956787109375,183.32696533203125,184.89483642578125,182.8489532470703,183.26004028320312,4002937
2012-12-17,112.27418518066406,185.10516357421875,185.38241577148438,183.32696533203125,183.32696533203125,3966850
2012-12-18,113.47457885742188,187.08413696289062,187.30401611328125,185.31549072265625,185.32504272460938,4315691
2012-12-19,113.12081909179688,186.50096130371094,187.81069946289062,186.42446899414062,186.86424255371094,4466943
2012-12-20,112.9410629272461,186.20458984375,186.37667846679688,184.66539001464844,185.91778564453125,4376987
2012-12-21,112.15824127197266,184.91395568847656,185.9464569091797,183.1453094482422,184.6080322265625,8603664
2012-12-24,111.56675720214844,183.93881225585938,185.30592346191406,183.57553100585938,184.5602264404297,1706235
2012-12-26,111.30582427978516,183.50860595703125,185.0191192626953,182.55258178710938,183.75717163085938,2904219
2012-12-27,111.7464828491211,184.2351837158203,184.78012084960938,182.31358337402344,183.10707092285156,4150110
2012-12-28,110.07648468017578,181.48184204101562,183.7667236328125,181.48184204101562,182.70555114746094,3699284
2012-12-31,111.07390594482422,183.12619018554688,183.25047302246094,180.53536987304688,180.90821838378906,4900405
2013-01-02,113.85728454589844,187.71510314941406,187.71510314941406,185.27725219726562,185.5544891357422,4428869
2013-01-03,113.23091888427734,186.68260192871094,187.65774536132812,185.88909912109375,187.06500244140625,3812356
2013-01-04,112.48875427246094,185.45889282226562,185.90821838378906,184.30210876464844,185.6501007080078,3535689
2013-01-07,111.99588012695312,184.64627075195312,185.2581329345703,183.88145446777344,184.89483642578125,2993966
2013-01-08,111.83929443359375,184.3881378173828,184.7992401123047,183.1739959716797,184.43594360351562,3166137
2013-01-09,111.52033996582031,183.86233520507812,184.9808807373047,183.2218017578125,184.9713134765625,3359752
2013-01-10,111.84513092041016,184.397705078125,184.47418212890625,182.86807250976562,184.17782592773438,3774073
2013-01-11,112.75550079345703,185.89866638183594,186.42446899414062,184.4168243408203,185.6118621826172,4058898
2013-01-14,111.6943588256836,184.14913940429688,184.78012084960938,183.31739807128906,184.34034729003906,4364121
2013-01-15,111.62478637695312,184.034423828125,184.25430297851562,182.0172119140625,182.89674377441406,4364017
2013-01-16,111.67692565917969,184.12045288085938,184.68450927734375,182.93499755859375,183.55641174316406,3099193
2013-01-17,112.29158020019531,185.13385009765625,185.90821838378906,184.7418670654297,185.32504272460938,4060154
2013-01-18,112.76708984375,185.91778564453125,186.42446899414062,185.27725219726562,185.49713134765625,4769342
2013-01-22,113.70064544677734,187.4569854736328,187.4569854736328,185.47801208496094,185.8126220703125,7502226
2013-01-23,118.71077728271484,195.71701049804688,199.4072723388672,194.4168243408203,194.55067443847656,13106903
2013-01-24,118.53678894042969,195.43020629882812,196.0420684814453,194.14913940429688,194.94264221191406,4651771
2013-01-25,118.8556900024414,195.95602416992188,196.1567840576172,195.15296936035156,195.45889282226562,3513409
2013-01-28,118.83251190185547,195.91778564453125,197.1510467529297,195.30592346191406,195.84129333496094,2953590
2013-01-29,118.23526000976562,194.93307495117188,196.68260192871094,194.68450927734375,195.35372924804688,3783487
2013-01-30,118.01490020751953,194.56979370117188,195.86997985839844,194.25430297851562,194.73231506347656,3136326
2013-01-31,117.75399017333984,194.1395721435547,195.47801208496094,194.034423828125,194.3785858154297,3233604
2013-02-01,118.97750091552734,196.1567840576172,196.31930541992188,194.87571716308594,195.6501007080078,3525752
2013-02-04,118.1715087890625,194.82791137695312,196.0038299560547,194.61758422851562,195.2103271484375,3335485
