Price,Close,High,Low,Open,Volume
Ticker,F,F,F,F,F
Date,,,,,
2012-02-16,6.578382968902588,6.593874021463797,6.392494770092321,6.392494770092321,49164400
2012-02-17,6.583545207977295,6.650671610366628,6.562890968198724,6.6300173705880585,30778000
2012-02-21,6.469947814941406,6.588710084507684,6.43380301189063,6.578382716529743,38409800
2012-02-22,6.34085750579834,6.459619753562614,6.30987639242395,6.449292387480538,43326000
2012-02-23,6.402822971343994,6.4234772199314465,6.278897479819276,6.3356970327618685,36747600
2012-02-24,6.315040111541748,6.433802369245367,6.294385870084938,6.41831181126175,31399300
2012-02-27,6.351186275482178,6.382167395703344,6.191115512886062,6.253078245764422,38703400
2012-02-28,6.3253655433654785,6.3770013774285,6.299547626333967,6.371837695535036,30789000
2012-02-29,6.392495632171631,6.480276305445637,6.325369205995268,6.340859768209477,62093700
2012-03-01,6.537071704864502,6.593871221935113,6.4286368451538465,6.444127398702277,68262000
2012-03-02,6.568057537078857,6.6816556595549725,6.54740328822537,6.578384415287534,49063500
2012-03-05,6.433804035186768,6.547402638831925,6.407986103571583,6.542238954021671,28433700
2012-03-06,6.242750644683838,6.325367612258272,6.196278477314225,6.315040245093482,57374500
2012-03-07,6.320204257965088,6.3511858686376605,6.273732088174228,6.3047136988468,28440900
2012-03-08,6.433804035186768,6.480276213606881,6.361513925151469,6.407986103571583,37099100
2012-03-09,6.495764255523682,6.573217527884601,6.444128412325806,6.469946333924744,36159300
2012-03-12,6.418313980102539,6.500930973847247,6.387332361230212,6.490603603411095,30275700
2012-03-13,6.557727813720703,6.5680551806603695,6.402820756677419,6.444129239564167,42783600
2012-03-14,6.650672912597656,6.660999788291029,6.521583765596389,6.526747449661083,47578500
2012-03-15,6.660998821258545,6.733288910361268,6.624854022925155,6.660998821258544,55286600
2012-03-16,6.459620475769043,6.6609992125251205,6.459620475769042,6.640344970487678,77119600
2012-03-19,6.5215840339660645,6.547401962915955,6.4441302471163935,6.464784984225135,52445700
2012-03-20,6.475110054016113,6.511254849001215,6.397656781209211,6.444128449431814,40214400
2012-03-21,6.4906005859375,6.542236429240554,6.480273712738428,6.50092795157247,27521400
2012-03-22,6.361511707305908,6.475110271346633,6.32020322809763,6.444128665722466,50117100
2012-03-23,6.361511707305908,6.387329629920061,6.2892221149093785,6.356348516731811,44755000
2012-03-26,6.444129467010498,6.45445683431467,6.397657791449653,6.428638908490216,26692200
2012-03-27,6.361511707305908,6.511255067544898,6.351184833721796,6.459619714752507,35070700
2012-03-28,6.361511707305908,6.382165946910048,6.2892221149093785,6.3770027563359495,41051700
2012-03-29,6.454458236694336,6.4647856062423665,6.320205387186433,6.366677565280406,51039700
2012-03-30,6.444129467010498,6.495765318659406,6.402820982665762,6.480274760139125,36381000
2012-04-02,6.516419410705566,6.531909968868975,6.4234750768531885,6.45445668561597,43966900
2012-04-03,6.526747226715088,6.68681748776468,6.433802886469518,6.562892029061254,97034200
2012-04-04,6.459620475769043,6.4647841593873965,6.361512456764207,6.433802550113245,51505000
2012-04-05,6.438966274261475,6.49576531711297,6.392494106275716,6.392494106275716,37939500
2012-04-09,6.309877872467041,6.346022677360582,6.253078330564579,6.330532117039926,42515300
2012-04-10,6.087845325469971,6.340859984141286,6.015555211948404,6.294387803480001,77370300
2012-04-11,6.149806976318359,6.20660651700738,6.134316416328637,6.191115464581634,34724400
2012-04-12,6.232423305511475,6.263404914709024,6.12398841197401,6.165296895946761,26988800
2012-04-13,6.15496826171875,6.211767287835779,6.113659789554396,6.1859493696241,39675000
2012-04-16,6.134313583374023,6.222094203503558,6.108495667023726,6.2014399689104795,31903500
2012-04-17,6.149806976318359,6.19627914872355,6.134316416328637,6.185951780439719,35981200
2012-04-18,6.087845325469971,6.11882694338953,6.0517005149272425,6.098172695588527,32314000
2012-04-19,6.020715713500977,6.134314262558311,5.979407239741191,6.098169471127461,48169200
2012-04-20,5.891627311706543,6.051698035920311,5.88130043825438,6.046534352976274,52631000
2012-04-23,5.860648155212402,5.886465593678689,5.757376431602962,5.757376431602962,31269200
2012-04-24,5.8813018798828125,5.994899977881398,5.865810827253526,5.994899977881398,38615200
2012-04-25,6.056863307952881,6.067190677390097,5.901956705883274,5.943265198759979,45185400
2012-04-26,6.129151821136475,6.160133428946771,6.025880615828741,6.046534856890287,40889300
2012-04-27,5.989734172821045,6.216930762129679,5.948425702037657,6.211767080172802,83070300
2012-04-30,5.849716663360596,5.9482494041793315,5.78229965505509,5.922319709512938,46156300
2012-05-01,5.823786735534668,5.880832160430436,5.761555767567461,5.834158810813088,43959200
2012-05-02,5.756370544433594,5.7926718207901375,5.704511154294704,5.787485782862689,48572900
2012-05-03,5.663022518157959,5.782298395241321,5.626721250274793,5.771926816375138,40238400
2012-05-04,5.533377170562744,5.6370954808524845,5.512633508504796,5.621537857951002,53268400
2012-05-07,5.528189659118652,5.595606666494219,5.455587108535568,5.460772651743086,33235200
2012-05-08,5.502257823944092,5.517815931216514,5.393353545875096,5.49707228275421,46174500
2012-05-09,5.543747901916504,5.605979373089726,5.398542289837279,5.434843569215126,54501200
2012-05-10,5.55411958694458,5.631908178573506,5.5281898915456695,5.616350559161282,42526100
2012-05-11,5.486701965332031,5.61634993331165,5.476330385068891,5.502259583010616,36561300
2012-05-14,5.351867198944092,5.460771496344357,5.341495620155707,5.398540539911017,50225200
2012-05-15,5.263708114624023,5.362240862455476,5.237778912680002,5.362240862455476,41886500
2012-05-16,5.268892765045166,5.408912792588006,5.263706728195202,5.305194033859519,44321300
2012-05-17,5.191104888916016,5.315566822652594,5.191104888916016,5.268893473859436,49648900
2012-05-18,5.191104888916016,5.279265548954698,5.165175195745621,5.22740616261391,50572000
2012-05-21,5.289637088775635,5.305194706731042,5.185918811459986,5.19629088647543,38134900
2012-05-22,5.28445291519165,5.3933572684275894,5.263709252411849,5.315568656645318,44295700
2012-05-23,5.398541450500488,5.419285106143835,5.300009209836533,5.351868101661019,75647800
2012-05-24,5.49188756942749,5.5074451858785505,5.38298326513465,5.4452142255066,45334100
2012-05-25,5.497071743011475,5.5385590358625585,5.450398414912121,5.502257283692204,30430800
2012-05-29,5.621537208557129,5.642280868218792,5.538562569910477,5.5437481138999996,43760600
2012-05-30,5.528189659118652,5.574863009960797,5.455587108535568,5.564490934410195,44592100
2012-05-31,5.476330280303955,5.538561244395532,5.393355166947445,5.507445515065874,54297000
2012-06-01,5.248148441314697,5.377796378584035,5.217033213327929,5.357052728403646,68237000
2012-06-04,5.206663131713867,5.279266182388714,5.139246119208901,5.263708067879076,57305600
2012-06-05,5.28445291519165,5.310382617308385,5.170363017186711,5.191106679966512,38326200
2012-06-06,5.4815144538879395,5.486700489908812,5.325937329802688,5.336308907276817,50458000
2012-06-07,5.471142768859863,5.590418627589465,5.455585155670699,5.564488942562454,33846100
2012-06-08,5.528189659118652,5.538561734669255,5.382984063384699,5.434842957434363,30811600
2012-06-11,5.419284343719482,5.600791675988814,5.419284343719482,5.585234060087004,35811400
2012-06-12,5.445213794708252,5.471143483120397,5.346681572223306,5.429656179488033,35130800
2012-06-13,5.341498374938965,5.4400306497994455,5.300011049253717,5.388171739976852,41384200
2012-06-14,5.398541450500488,5.419285106143835,5.294823172283756,5.325938903032657,37531800
2012-06-15,5.367425441741943,5.403726710250721,5.320752099620549,5.393354636638104,39442000
2012-06-18,5.362239837646484,5.393355071859826,5.320752528983542,5.367425874871285,27361000
2012-06-19,5.476330280303955,5.51781758969834,5.36742596950176,5.377797549566486,37155900
2012-06-20,5.523002624511719,5.56967596692992,5.455586123871756,5.486701355772094,40810100
2012-06-21,5.325938701629639,5.538561287575452,5.3155666269163095,5.523003175505458,40062800
2012-06-22,5.28445291519165,5.3933572684275894,5.27926737042265,5.367428060878787,56427300
2012-06-25,5.191104888916016,5.279265548954698,5.15998915819799,5.253335855784305,44297600
2012-06-26,5.191104888916016,5.22740616261391,5.165175195745621,5.217034582086409,31871900
2012-06-27,5.196290493011475,5.237777800796308,5.170360802004023,5.211848109788857,33278900
2012-06-28,5.232591152191162,5.232591152191162,5.149616546318057,5.149616546318057,38648400
2012-06-29,4.973295211791992,5.175545687942086,4.905878221552742,5.159988073138462,138138600
2012-07-02,4.8695759773254395,4.978480248210275,4.8229026477222865,4.9266208831917595,63388600
2012-07-03,4.978482246398926,5.07701448600043,4.921436823069009,4.942180478488682,49629300
2012-07-05,4.962923526763916,5.051084175154237,4.94217987388194,5.014782906252703,31783900
2012-07-06,4.926621437072754,4.9369935090695725,4.87476206622389,4.91106382364514,30355400
2012-07-09,4.900692939758301,4.911065014269695,4.828090396449475,4.905878977013998,37441600
2012-07-10,4.84883451461792,4.9525527968121885,4.8125327449240904,4.926623102621677,33516600
2012-07-11,4.838461399078369,4.864391087695247,4.802160131755344,4.838461399078369,32028700
2012-07-12,4.734743118286133,4.812531689225844,4.729557081672106,4.802160110565463,55111000
2012-07-13,4.807346820831299,4.833276018399537,4.739929819104848,4.750301399218595,30248300
2012-07-16,4.80216121673584,4.833276454452002,4.745115789976565,4.781417560069136,28838200
2012-07-17,4.843647003173828,4.848833039347622,4.729556680188526,4.812531280698698,29510000
2012-07-18,4.864392280578613,4.936995327596609,4.843648623511728,4.864392280578613,31010000
2012-07-19,4.84883451461792,4.926623102621677,4.838462439114603,4.900693408431164,33615000
2012-07-20,4.776231288909912,4.848834330980127,4.760673670811924,4.812532562661138,27968300
2012-07-23,4.755487442016602,4.776231096835642,4.693256477559481,4.708814095031825,33773800
2012-07-24,4.6984429359436035,4.791789143710365,4.6413975091534745,4.755487868165946,53519200
2012-07-25,4.651767730712891,4.771043585429011,4.620652010813961,4.75548597276334,44338200
2012-07-26,4.646583080291748,4.724371661379425,4.579166079217484,4.693256426771448,51798900
2012-07-27,4.667327880859375,4.7191872773627335,4.60509690179606,4.662141842295467,67986800
2012-07-30,4.719186782836914,4.760674097864983,4.672513429788386,4.68807104928196,40958300
2012-07-31,4.791788578033447,4.812532232262555,4.729557615346124,4.734743652545333,41360900
2012-08-01,4.7135772705078125,4.91171442866903,4.687506500202123,4.8439306247776726,65973000
2012-08-02,4.651007175445557,4.7083624655942735,4.598865640940522,4.687505951243965,45326500
2012-08-03,4.739648818969727,4.7709333506659855,4.671865003949613,4.703150032904537,38631400
2012-08-06,4.770932674407959,4.802217698928373,4.7396481471461405,4.760504664406884,23819100
2012-08-07,4.854359149932861,4.896072183674315,4.7865753457883535,4.7865753457883535,43574500
2012-08-08,4.87521505355835,4.890857314929134,4.817859266434601,4.823073519311038,22630300
2012-08-09,4.870001792907715,4.932571348397446,4.849145274411137,4.854359528349938,30909800
2012-08-10,4.87521505355835,4.880428809176262,4.812645013558165,4.849144286434694,19618800
2012-08-13,4.901283264160156,4.911711765531516,4.8230714929082135,4.875213005248384,21122000
2012-08-14,4.922142028808594,5.036853110252058,4.911714019909303,4.927356281887511,21129500
2012-08-15,4.948211669921875,4.974282432119946,4.906498649308333,4.922140907723804,21308300
2012-08-16,5.0003533363342285,5.042066358132472,4.948211810457203,4.953426062496594,34323700
2012-08-17,5.021210193634033,5.036852453572883,5.005567933695183,5.031638201173774,34533900
2012-08-20,5.021210193634033,5.026424446033142,4.958640656620153,4.995139428896963,38923800
2012-08-21,4.969070911407471,5.057711253245752,4.963857153908933,5.031640476718251,26281100
2012-08-22,4.948211669921875,4.984710935902546,4.901284397417033,4.953425921813175,26965500
2012-08-23,4.927355766296387,4.974283044579155,4.91171350595496,4.927355766296387,23537700
2012-08-24,4.948211669921875,4.963854425595775,4.906498649308333,4.911712901199633,19574600
2012-08-27,4.896070957183838,4.963854744348165,4.890856704957706,4.958640492122034,22754200
2012-08-28,4.870001792907715,4.922142840519845,4.854359528349938,4.885644057465491,23084400
2012-08-29,4.85957145690918,4.901284478210323,4.84392919823586,4.864785708886432,26115700
2012-08-30,4.854359149932861,4.87000141327126,4.823074125997478,4.849144896400533,16459400
2012-08-31,4.870001792907715,4.916929083839669,4.854359528349938,4.896072565343092,28029200
2012-09-04,4.906497478485107,4.937782485109028,4.875212969119497,4.8856409731552635,37965000
2012-09-05,4.989926338195801,5.01599710900237,4.896072259454179,4.927356786615189,40608800
2012-09-06,5.17241907119751,5.1932755796596615,5.0368515175643305,5.0368515175643305,67996400
2012-09-07,5.287132263183594,5.334059053334047,5.177635424982027,5.1880634348181545,60617000
2012-09-10,5.271488189697266,5.3601284888924585,5.245417922970355,5.255845930209427,43381300
2012-09-11,5.292346000671387,5.344487541442553,5.281917990872305,5.307988761257888,28165300
2012-09-12,5.3236308097839355,5.370558095132811,5.302774293768721,5.344487325799151,28046500
2012-09-13,5.39141321182251,5.412269722424479,5.2767021548824635,5.318415176086401,50920200
2012-09-14,5.490482330322266,5.511338844029474,5.4174847809762925,5.427912789200642,55934300
2012-09-17,5.417486190795898,5.4331284558323425,5.349702379293124,5.354916633391484,31922200
2012-09-18,5.4331278800964355,5.448770143475305,5.360129822230734,5.370558329322371,34937000
2012-09-19,5.5217695236206055,5.5582683126644055,5.4487714482743,5.469627970193429,42403000
2012-09-20,5.443553924560547,5.485267440608046,5.396627151366625,5.464410433955093,28755100
2012-09-21,5.422698020935059,5.4956960605997764,5.401841509210634,5.490481808354055,35459800
2012-09-24,5.380984783172607,5.422697804960112,5.3497002654612,5.370556776354952,28557900
2012-09-25,5.26106071472168,5.407056311648354,5.2454184536513075,5.396628303354277,36866300
2012-09-26,5.219348430633545,5.276703727568712,5.141136119621678,5.203705670076021,44362600
2012-09-27,5.224562168121338,5.307988227153781,5.224562168121338,5.281917459391509,25740900
2012-09-28,5.141136169433594,5.214134227633556,5.115065896102298,5.2089199740638605,44586300
2012-10-01,5.177634239196777,5.25584603546067,5.151563474689322,5.156777727042508,33445600
2012-10-02,5.1046366691589355,5.2402042593031055,5.062923641000501,5.219347745223889,63630000
2012-10-03,5.18284797668457,5.224561498109876,5.08899392093843,5.12027844043432,51023800
2012-10-04,5.271488189697266,5.292344701433872,5.193276394999608,5.245417922970355,46855500
2012-10-05,5.297560214996338,5.360129765103548,5.28191795178418,5.302774468486584,40693900
2012-10-08,5.240206718444824,5.276705510897099,5.208921684015193,5.245420973726221,25473900
2012-10-09,5.2662739753723145,5.344485763248188,5.224560955537392,5.323629253330727,38235700
2012-10-10,5.203704357147217,5.276702396222023,5.188062097794922,5.276702396222023,33951600
2012-10-11,5.287132263183594,5.34970181397612,5.240204975774553,5.24541922932191,39328700
2012-10-12,5.276702880859375,5.344486673956181,5.261060620070421,5.287131386224348,24108500
2012-10-15,5.328843593597412,5.344485851980606,5.261059810925672,5.271487817428324,26466500
2012-10-16,5.37055778503418,5.380985793810386,5.32884475541228,5.34970127022323,32788400
2012-10-17,5.427915096282959,5.427915096282959,5.349703260952379,5.375774038482146,29346300
2012-10-18,5.43834114074707,5.511338688026792,5.386199609325701,5.401841869848713,44041700
2012-10-19,5.30798864364624,5.438341995427269,5.281917873838319,5.43312774201397,40493000
2012-10-22,5.302773475646973,5.339272248727859,5.229775432226711,5.2871312153635195,39149700
2012-10-23,5.214133262634277,5.271488549510195,5.198491002078754,5.224561767843625,32476500
2012-10-24,5.302773475646973,5.365343014039273,5.219347424457239,5.255846197538125,49339800
2012-10-25,5.417486190795898,5.46962724000359,5.360130390231205,5.4331284558323425,59290900
2012-10-26,5.401841163635254,5.433126177849707,5.328843625898917,5.396627408981538,43485500
2012-10-31,5.847192287445068,5.8524318270499105,5.553785064953845,5.606178961992279,137960900
2012-11-01,5.894347190856934,5.920544389416966,5.700488720984707,5.862910452650896,88770100
2012-11-02,5.852432727813721,5.9624605781001145,5.841953646991172,5.925784794561342,53399000
2012-11-05,5.894347190856934,5.946741587976996,5.83147421411486,5.841952793736872,37995000
2012-11-06,5.983417510986328,6.072487688444356,5.899586873301128,5.936262652370899,51232200
2012-11-07,5.794797420501709,5.941501007192789,5.7843183430459595,5.894346157981749,56674900
2012-11-08,5.710968017578125,5.883868850242798,5.705728976944397,5.800038204062359,45948800
2012-11-09,5.726687431335449,5.815757630151235,5.61142002704382,5.637617232519664,40703600
2012-11-12,5.747643947601318,5.847192708918956,5.742404407618802,5.779080188156348,25723100
2012-11-13,5.76336145401001,5.815755848914457,5.690009401077781,5.7057280193511035,33342900
2012-11-14,5.590460777282715,5.789558782901733,5.564263579235741,5.773840663941545,45664700
2012-11-15,5.538066864013672,5.6585737856679055,5.48043342302167,5.538066864013672,48879800
2012-11-16,5.501391410827637,5.574743476186562,5.438518426092871,5.543306733984147,45346200
2012-11-19,5.674291610717773,5.710967389470498,5.5799818943021835,5.5799818943021835,39359100
2012-11-20,5.68477201461792,5.773842212057657,5.637617145423927,5.68477201461792,34739800
2012-11-21,5.7214460372924805,5.763361352610596,5.6585730643153065,5.6795307219743645,21181700
2012-11-23,5.815755844116211,5.815755844116211,5.7424037912445,5.752882370414755,16032200
2012-11-26,5.8209967613220215,5.83671538465213,5.747645184462087,5.7895605140020905,26831700
2012-11-27,5.815755844116211,5.904826015578296,5.815755844116211,5.815755844116211,37610000
2012-11-28,5.894347190856934,5.899586730502941,5.752882618434766,5.789558896286811,38496900
2012-11-29,6.041050910949707,6.041050910949707,5.931023074772097,5.931023074772097,57289300
2012-11-30,5.999136924743652,6.077728539279494,5.936263932917052,6.035813211395094,41329600
2012-12-03,5.978178024291992,6.13012118136298,5.972938484472643,6.05676962257217,47746300
2012-12-04,5.925783634185791,5.993895647514498,5.883867818773542,5.972937989643363,37760200
2012-12-05,5.925783634185791,5.972937989643363,5.857671121187106,5.931022673901092,33152400
2012-12-06,5.889108657836914,5.925784941958041,5.862911454798993,5.899587738920118,31065800
2012-12-07,6.014852523803711,6.025331601212596,5.89958567032546,5.904825209029902,38404500
2012-12-10,6.009617328643799,6.041053581637899,5.978180575979466,5.978180575979466,26025200
2012-12-11,6.020092010498047,6.06724685909081,5.972937161905283,6.030571087816398,36326900
2012-12-12,6.009617328643799,6.0567722078051816,5.988659660090988,6.035814539252371,31099900
2012-12-13,5.904825210571289,6.02533160278544,5.873388478006342,6.004373947632113,35443200
2012-12-14,5.815755844116211,5.904826015578296,5.779079567845365,5.904826015578296,36933500
2012-12-17,5.967700481414795,5.978179063204484,5.836714961187982,5.8471935429776725,46983300
2012-12-18,6.114403247833252,6.119642787812208,5.9729386664216175,6.014853986913205,61810400
2012-12-19,6.145838737487793,6.208712210213527,6.088205303770839,6.17727547385066,54884700
2012-12-20,6.166797161102295,6.182515280127392,6.067247908046696,6.151078542407204,47750100
2012-12-21,6.213949680328369,6.213949680328369,6.009612694427213,6.05152799921052,94489300
2012-12-24,6.496881008148193,6.496881008148193,6.114403563969513,6.114403563969513,91734900
2012-12-26,6.701219081878662,6.701219081878661,6.4497271271233245,6.4497271271233245,140331900
2012-12-27,6.685499668121338,6.7116968665984444,6.475922579974493,6.701217787339601,108315100
2012-12-28,6.74313497543335,6.7483745165161055,6.5597555345681595,6.5754736581462865,95668600
2012-12-31,6.7850494384765625,6.853161964845726,6.685500668964753,6.748373654920118,106908900
2013-01-02,6.9160356521606445,6.957950980381548,6.811247331608387,6.9317537753259515,75274700
2013-01-03,7.052259922027588,7.178005892484913,6.8374437642454735,6.936992532606672,121284700
2013-01-04,7.109893321990967,7.130850983601468,6.994626432968243,7.078457079410248,54669900
2013-01-07,7.03654146194458,7.115132564780025,6.994626140476336,7.083696323513865,43482400
2013-01-08,6.994626045227051,7.0365413661245135,6.91603444379178,7.01034416564609,46336200
2013-01-09,7.057500839233398,7.125613378103421,7.015585507570334,7.020824549275591,36973900
2013-01-10,7.246116638183594,7.303750068902361,7.167525550869825,7.219919442522355,84884300
2013-01-11,7.335187911987305,7.371863691652834,7.282793512747958,7.335187911987305,67641200
2013-01-14,7.329949378967285,7.37710424482586,7.261836850468243,7.356146582185393,46224800
2013-01-15,7.492369174957275,7.492369174957275,7.277553078627572,7.288031656666376,55425000
2013-01-16,7.4504547119140625,7.4661728305971975,7.340426881792146,7.419017974877807,51453400
2013-01-17,7.4504547119140625,7.492370028182413,7.371863119158417,7.476651909499277,44299300
2013-01-18,7.392820835113525,7.4032999140975635,7.319469280905205,7.387581795291493,45716100
2013-01-22,7.424260139465332,7.434738722402539,7.335189935983349,7.366626684135292,35467900
2013-01-23,7.272314548492432,7.34566660361819,7.225159691602301,7.33518752445594,58122200
2013-01-24,7.267073631286621,7.324707056743393,7.235637399099256,7.240876438017216,42532700
2013-01-25,7.16752815246582,7.25135880927382,7.14657048826382,7.2461192683057885,53405400
2013-01-28,7.2730865478515625,7.294198535522487,7.083078658813244,7.120024511399989,51189300
2013-01-29,6.935294151306152,7.183359859362371,6.803344113823269,7.156970254545352,131146500
2013-01-30,6.824458122253418,6.966963943227716,6.803346130133167,6.866682106493921,59595900
2013-01-31,6.835012912750244,6.87195927131668,6.687228988533081,6.787510811271632,65844000
2013-02-01,6.871957778930664,6.93001561071301,6.829733306403284,6.914181748108628,45222500
2013-02-04,6.798068523406982,6.861404504585819,6.787512274869027,6.829736262321584,32702200
2013-02-05,6.95640754699707,6.9933534039081255,6.829735102795719,6.845569472914356,39116500
2013-02-06,6.966963768005371,7.00391013079879,6.887793925382985,6.930017908561535,33520400
2013-02-07,6.898348808288574,7.025021245359574,6.8614029534571905,6.998631133330219,33987500
2013-02-08,6.914180755615234,6.945848476278267,6.88779065282981,6.9141807556152335,18613300
2013-02-11,6.919459342956543,6.966961433955807,6.871957755306695,6.893069739823099,17688900
2013-02-12,6.903626918792725,6.966962885538129,6.8877930529437545,6.92473890770786,26243300
2013-02-13,6.8825154304504395,6.935295658251799,6.85612531654976,6.919461287901657,24503600
2013-02-14,6.919459342956543,6.951127571405857,6.840289526857381,6.861401511373785,33489000
2013-02-15,6.871957778930664,6.93529373269761,6.866679656946065,6.93529373269761,32418700
2013-02-19,6.856123447418213,6.908903660830514,6.808621356017026,6.8825135541243645,31089900
2013-02-20,6.65028190612793,6.850845514594674,6.634447539657318,6.835011651473495,50381800
2013-02-21,6.539445400238037,6.602781371013158,6.491943296319308,6.602781371013158,43703700
2013-02-22,6.5869460105896,6.597502255806639,6.497220442992148,6.565834023504998,23866400
2013-02-25,6.40221643447876,6.634448299121538,6.3863825695450345,6.61333631142674,38627200
2013-02-26,6.513056755065918,6.518334879657949,6.39166240619752,6.460276515844933,29191400
2013-02-27,6.734730243682861,6.78223233919206,6.518332256007147,6.518332256007147,51569900
2013-02-28,6.655560493469238,6.792788669421059,6.650282873893788,6.745286569795467,37659400
2013-03-01,6.655560493469238,6.729452704370105,6.534166686292286,6.629170885543471,38806100
2013-03-04,6.729452610015869,6.729452610015869,6.613336424042441,6.623892669744343,24337100
2013-03-05,6.792789459228516,6.850847308104983,6.750565477618435,6.792789459228516,26863200
2013-03-06,6.803345203399658,6.861403047984465,6.782233214155226,6.845569181888523,28953400
2013-03-07,6.771678447723389,6.8139024354397755,6.740010708610918,6.8033466901854975,27702800
2013-03-08,6.8508453369140625,6.856123458934041,6.761119779321515,6.829733352183565,24715100
2013-03-11,7.040856838226318,7.072524577749425,6.808624399425198,6.845570766668348,48696900
2013-03-12,7.067245006561279,7.109468983173709,6.951128819202342,7.056688760733419,46047600
2013-03-13,7.072521686553955,7.098911794268223,7.046132082189127,7.056687823265171,26467800
2013-03-14,7.088356971740723,7.098912714184638,7.056688737709969,7.088356971740723,31653300
2013-03-15,7.09891414642334,7.09891414642334,6.998632307901053,7.025022424359425,62961000
2013-03-18,6.998630046844482,7.067244126129167,6.7558419598946164,6.945849830979513,36877600
2013-03-19,6.945849418640137,7.046131722160446,6.908903571737608,7.003907753314867,37639900
2013-03-20,7.0514140129089355,7.072526011320199,6.9564102717331195,6.977522270144384,32690500
2013-03-21,6.998630046844482,7.083077989548881,6.982795680075326,6.993351924588097,29740300
2013-03-22,6.998630046844482,7.025020154776968,6.966961816655612,6.988073802331711,21423900
2013-03-25,7.014467239379883,7.072525101706467,6.998633368445301,7.025023488902724,27238000
2013-03-26,7.02501916885376,7.056686891248795,6.988072821593722,7.0461311515669065,24236700
2013-03-27,6.977518558502197,6.993352423050495,6.914182596959526,6.9827961777853105,26240600
2013-03-28,6.9405717849731445,6.9880738791035935,6.914182180100182,6.9880738791035935,25472400
2013-04-01,6.808622360229492,6.940572409872309,6.808622360229493,6.866680704216008,32961500
2013-04-02,6.86668062210083,6.961684314429901,6.840290511817955,6.861402499374358,35189300
2013-04-03,6.692506313323975,6.887792315724349,6.645004217511823,6.887792315724349,45189000
2013-04-04,6.676671504974365,6.745285582911541,6.571111578666953,6.692505871432552,29803800
2013-04-05,6.565834999084473,6.597503236091515,6.412772944141132,6.560557379041259,42605700
2013-04-08,6.745287895202637,6.771678011663404,6.544723714790245,6.576391955213088,23884700
2013-04-09,6.755842685699463,6.8402906374764125,6.729452574931791,6.782232796467134,29826000
2013-04-10,6.924740314483643,6.930018438622068,6.766400113778224,6.792790231120731,31089600
2013-04-11,7.151693820953369,7.16752768825228,6.930017665370344,6.9405734091197635,51493300
2013-04-12,7.141139030456543,7.151695279708722,6.998633188999812,7.088359294244656,37955000
